1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53
918,4/5/83,631,231,40,S8NCON,12/31/99,A,1.5,1,"2,284,088","157,084","36,380","1,397,124",0,"811,473","1,107,575","294,860",0,"200,310",0,"200,310",0,0,0,"150,006","150,006",0,2,4,2,"733,346","200,310",236,235,0,0,1,235,1,0,0,24,0,1,0,236,0,0,0,0,0,
920,10/30/81,512,148,111,S8SUBR,12/31/99,A,1.57,1.33,"149,914","2,056","4,926","90,773",0,"65,015","77,399","28,614",0,"19,100",567,"18,533",0,0,0,"12,522","12,522",0,1,2,0,"76,169","19,100",18,18,0,0,0,18,0,0,0,1,0,1.33,0,12,6,0,0,0,0,
922,5/19/82,1058,122,50,S8SUBR,12/31/99,A,1.07,1.52,"647,531","29,142","35,605","542,646",0,"387,932","366,628","111,313",0,"74,634","2,423","72,211",0,0,0,"49,528","49,528",0,1,7,2,"36,208","74,634",91,90,0,0,1,91,0,0,0,15,0,1.11,0,81,10,0,0,0,0,
923,10/13/82,600,148,111,S8NCON,12/31/99,A,1.34,2.6,"501,940","39,989","10,544","335,727",0,"123,049","115,959","68,641",0,"46,796",0,"46,796",0,0,0,"30,852","30,852",0,4,2,0,"351,094","46,796",50,50,0,0,0,0,50,0,0,4,0,1.96,0,18,16,16,0,0,0,
925,4/28/82,689,122,50,S8NCON,12/31/99,A,1.61,1.49,"768,004","52,325","24,143","429,715",0,"483,249","418,664","93,830",0,"66,075","1,852","64,223",0,0,0,"53,881","53,881",0,6,2,0,"239,580","66,075",81,80,0,0,1,80,1,0,0,8,0,1.06,0,76,5,0,0,0,0,
927,11/15/82,880,148,29,S8SUBR,12/31/99,A,1.21,1.88,"324,251","30,444","4,311","239,186",0,"260,601","154,307","15,486",0,"31,224",84,"31,140",0,0,0,"22,251","22,251",0,1,6,1,"7,204","31,224",39,39,0,0,0,0,39,0,0,2,2,1.49,0,22,15,2,0,0,0,
930,3/24/83,710,257,124,S8NCON,12/31/99,A,1.21,1.13,"746,486","38,324","8,481","579,250",0,"272,589","366,355","124,376",0,"79,940","2,500","77,440",0,0,0,"50,875","50,875",0,1,4,1,"182,903","79,940",100,100,0,0,0,100,0,0,0,11,0,0.75,25,75,0,0,0,0,0,
932,10/29/82,287,319,125,S8SUBR,12/31/99,A,1.11,1.85,"608,615","38,138","2,914","509,419",0,"221,970","223,836","104,154",0,"93,435","4,500","88,935",0,0,0,"64,500","64,500",0,10,3,1,"79,750","93,435",82,81,0,0,1,32,50,0,0,5,0,1.88,0,29,34,19,0,0,0,
933,1/5/83,487,36,109,S8NCON,12/31/99,B,1.43,0.68,"824,522",0,"19,573","564,368",0,"159,399","354,366","119,109",0,"77,912","1,762","76,150",0,0,0,"52,122","52,122",0,1,5,2,"140,786","77,912",96,95,0,0,1,87,9,0,0,9,0,0.88,22,64,10,0,0,0,0,
936,10/8/82,834,451,117,S8SUBR,12/31/99,C,0.76,1.84,"737,004","174,003","15,880","717,028",0,"523,807","435,639","150,635",0,"77,658","4,370","73,288","3,982",0,0,"47,324","43,446","3,878",1,8,2,"12,760","81,640",135,85,0,50,0,135,0,0,0,7,0,0.07,126,9,0,0,0,0,0,
937,12/8/83,621,158,122,S8SUBR,12/31/99,A,1.08,2.7,"520,307","32,097","9,560","443,561",0,"371,970","229,787","91,797",0,"86,500","6,900","79,600",0,0,0,"58,050","58,050",0,1,3,1,"140,714","86,500",75,42,0,32,1,67,8,0,0,8,0,1.52,0,44,23,8,0,0,0,
938,10/27/82,88,83,75,S8NCON,12/31/99,B,1.35,0.95,"347,607",0,"13,088","248,052",0,"116,166","173,976","51,208",0,"41,188","1,407","39,781",0,0,0,"28,662","28,662",0,1,3,1,"169,884","41,188",49,49,0,0,0,49,0,0,0,6,0,1.12,0,43,6,0,0,0,0,
944,10/5/82,699,329,102,S8NCON,12/31/99,A,1.34,1.84,"847,238","125,021","8,764","531,366",0,"407,297","255,951","34,405",0,"72,421",720,"71,701","5,223",0,0,"57,647","52,424","5,223",1,9,2,"32,283","77,644",80,80,0,0,0,80,0,0,0,8,0,1.2,0,64,16,0,0,0,0,
946,10/8/82,646,66,8,S8NCON,12/31/99,A,1.22,3.53,"883,353","156,185","22,028","579,393",0,"372,928","141,013","35,387",0,"87,389","3,370","84,019",0,0,0,"79,458","79,458",0,11,2,0,"809,780","87,389",96,95,0,1,0,47,49,0,0,10,0,1.72,0,47,33,12,4,0,0,
953,6/12/85,289,229,15,SOFT,12/31/99,A,1.18,1.76,"540,911",0,"12,270","449,172",0,"172,574","185,221","86,953",0,"117,550","4,650","112,900",0,0,0,"79,100","79,100",0,1,4,2,"203,861","117,550",103,36,0,66,1,36,67,0,0,6,0,1.6,0,41,62,0,0,0,0,
954,6/24/83,640,122,50,S8NCON,12/31/99,A,1.19,2.07,"697,187","29,086","32,076","535,542",0,"243,721","244,505","126,696",0,"74,768","3,600","71,168",0,0,0,"56,857","56,857",0,6,2,0,0,"74,768",111,110,0,0,1,110,1,0,0,11,0,0.76,28,82,1,0,0,0,0,
955,11/1/85,146,319,146,OSDEBT,12/31/99,B,1,0.89,"1,277,488","58,759","2,338","1,212,484",0,"201,277","458,496","232,779",0,"131,667","26,935","104,732",0,0,"15,523","111,322","111,322",0,1,16,3,"95,050","147,190",129,43,0,86,0,0,129,0,0,7,0,1.79,0,38,80,11,0,0,0,
957,8/9/85,518,76,139,SOFT,12/31/99,A,1.34,2.49,"1,781,061","188,450","31,738","1,161,449",0,"919,818","596,626","208,570","18,108","191,414","7,568","183,846",0,0,0,"140,168","140,168",0,1,21,2,"34,562","191,414",140,35,0,105,0,0,140,0,0,0,0,1.76,0,33,107,0,0,0,0,
960,2/1/85,125,79,32,SOFT,12/31/99,B,1.05,0.57,"915,819","74,980","6,606","796,046",0,"83,378","295,948","149,700",0,"103,490","3,760","99,730","6,050",0,0,"68,793","63,620","5,173",4,5,2,"459,558","109,540",117,30,0,87,0,0,117,0,0,6,0,0.93,24,77,16,0,0,0,0,
965,12/19/84,362,319,65,INTERN,12/31/99,A,1.08,2.11,"322,669","3,557","6,578","288,738",0,"206,065","176,350","41,434","37,160","142,928","1,824","141,104","11,200",0,0,"107,136","97,200","9,936",3,5,2,"206,910","154,128",94,20,4,70,0,0,94,0,0,2,0,1.24,0,74,17,3,0,0,0,
971,7/16/85,655,319,65,INTERN,12/31/99,C,0.85,7.63,"170,925","3,450",730,"196,493",0,"152,893","80,765","60,733",0,"25,500","1,500","24,000",0,0,0,"20,000","20,000",0,1,3,1,"48,885","25,500",27,12,0,15,0,27,0,0,0,3,0,1.07,2,21,4,0,0,0,0,
972,12/1/86,1046,80,39,SOFT,12/31/99,A,1.18,6.46,"18,310,499","202,656","17,106","15,212,152","126,815","17,190,476","4,173,009","1,406,621","105,762",0,0,0,0,0,0,0,0,0,57,3,11,"1,900,941",0,"1,283",400,0,883,0,91,"1,192",0,0,65,0,1.99,0,371,653,183,60,12,4,
974,11/1/85,1173,253,14,SHARP,12/31/99,F,0.87,0.4,"1,370,341","120,928","5,529","1,432,198",0,"583,804","2,296,880","855,167",0,"158,483","6,065","152,418","27,355",0,0,"153,832","126,477","27,355",7,6,4,"127,805","185,838",171,123,0,48,0,0,171,0,0,6,0,1.18,17,106,48,0,0,0,0,
976,2/24/86,1196,79,32,SOFT,12/31/99,B,1,0.4,"730,897","25,081","2,049","700,631",0,"123,162","479,574","119,089","55,000","131,265","7,893","123,372","14,756",0,0,"98,388","85,280","13,108",5,8,2,"44,668","146,021",108,27,0,81,0,0,108,0,0,6,0,1.79,0,23,85,0,0,0,0,
977,1/7/87,910,175,134,SHARP,12/31/99,C,0.96,0,"3,409,791","143,719","7,715","3,377,431",0,0,0,0,0,"340,477","5,595","334,882","6,563",0,0,"252,785","246,717","6,068",8,7,4,"143,748","347,040",269,67,135,67,0,0,269,0,0,18,0,2.02,1,93,92,66,17,0,0,
978,11/1/85,1141,122,50,SOFT,12/31/99,A,1.22,2.11,"1,034,710","94,447","18,316","753,012",0,"411,035","349,114","154,432",0,"112,953","2,100","110,853",0,0,0,"82,690","82,690",0,1,6,2,"182,893","112,953",87,22,0,65,0,0,87,0,0,4,0,1.97,0,7,76,4,0,0,0,
979,12/20/85,857,229,15,SOFT,12/31/99,C,0.72,3.5,"169,781","20,145","2,665","203,371",0,"153,011","84,962","41,245",0,"38,776",0,"38,776",0,0,0,"30,246","30,246",0,1,3,1,"29,261","38,776",30,8,0,22,0,0,30,0,0,2,0,1.9,0,6,21,3,0,0,0,
980,4/4/86,1085,149,33,SOFT,12/31/99,B,1.11,0.65,"477,104","17,191","3,827","412,661",0,"170,204","370,039","107,250",0,"53,545",459,"53,086","42,254",0,0,"88,569","88,569",0,1,4,2,"91,519","95,799",58,15,0,43,0,0,58,0,0,3,0,1.69,6,18,22,12,0,0,0,
981,10/11/85,222,97,67,SOFT,12/31/99,A,0.99,1.2,"546,021",0,"11,243","539,128",0,"147,404","216,987","94,112",0,"80,008",833,"79,175",0,0,0,"60,918","60,918",0,3,3,1,"229,910","80,008",73,19,0,54,0,73,0,0,0,6,0,1.74,0,19,54,0,0,0,0,
985,8/19/85,1004,149,100,SHARP,12/31/99,B,1.23,0.66,"339,498","97,925","6,050","191,564",0,"166,068","347,852","92,015","4,026","2,757,400",0,"2,757,400",0,0,0,0,0,0,6,4,0,"428,000","2,757,400",96,45,50,0,1,0,96,0,0,5,0,2.24,0,25,36,22,13,0,0,
986,8/1/85,1083,149,33,SHARP,12/31/99,A,2.21,1.02,"498,163",0,"7,134","222,368",0,"159,552","360,096","104,483","99,188","100,933",0,"100,933","4,150",0,0,"93,805","89,655","4,150",11,0,0,0,"105,083",80,54,26,0,0,0,80,0,0,0,0,2.47,0,6,30,44,0,0,0,
987,7/31/85,985,149,149,SHARP,12/31/99,A,1.38,1.92,"263,542","23,736","4,285","170,504",0,"280,688","228,981","82,486",0,"87,255","10,754","76,501","1,127","4,499",265,"71,374","70,247","1,127",10,3,0,"70,297","93,146",82,45,37,0,0,6,76,0,0,0,0,2.38,0,12,37,23,10,0,0,
988,4/3/85,962,319,90,SHARP,12/31/99,B,1.75,0,"424,173","1,657","1,764","239,794",0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,74,39,0,35,0,0,74,0,0,0,0,2.03,0,32,19,12,11,0,0,
989,8/19/85,823,319,55,SHARP,12/31/99,F,-0.71,0.56,"-6,839","2,167",595,"13,518",0,"26,032","53,329","6,599",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0,0,0,0,20,0,0,0,0,1.5,1,8,11,0,0,0,0,
991,5/21/85,1097,149,149,SHARP,12/31/99,B,1.34,0.44,"388,060",0,"5,150","270,281","15,878","126,217","423,314","123,730","14,414","103,844",0,"103,844","1,000",0,0,"87,901","86,901","1,000",15,0,0,0,"104,844",101,96,0,5,0,0,101,0,0,0,0,1.99,14,18,30,33,6,0,0,
992,4/30/85,810,175,7,SHARP,12/31/99,A,1.04,5.02,"80,497","9,493","1,381","67,256",0,"126,255","56,867","29,158","2,571",0,0,0,0,0,0,0,0,0,4,0,0,0,0,20,10,0,10,0,0,20,0,0,0,0,2.5,0,0,10,10,0,0,0,
993,6/14/85,1066,254,56,SHARP,12/31/99,A,1.09,1.3,"333,536",0,"5,191","300,236",0,"125,167","276,096","179,877",0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,77,45,32,0,0,0,77,0,0,6,0,1.87,0,31,29,13,4,0,0,
995,8/12/87,152,319,74,DISPA,12/31/99,D,0.82,0.44,"781,587","56,310","17,075","861,104",0,"228,873","771,395","250,435",0,"134,668","2,890","131,778",0,0,0,"99,893","99,893",0,8,3,1,"193,979","134,668",110,28,0,82,0,0,110,0,0,5,0,2.14,0,7,87,10,6,0,0,
996,12/23/87,520,76,139,SOFT,12/31/99,C,0.81,1.41,"1,288,966","78,276","52,316","1,427,937",0,"500,253","585,805","231,226",0,"175,245","5,210","170,035","6,797",0,"57,689","139,701","132,904","6,797",1,12,2,"29,941","239,731",126,32,0,94,0,0,126,0,0,8,0,1.67,0,42,84,0,0,0,0,
997,4/4/86,1251,37,113,INTERN,12/31/99,A,1.11,4.19,"1,081,377","27,020","51,732","899,961",0,"861,268","370,306","164,801",0,"135,727","7,604","128,123",0,0,0,"102,920","102,920",0,1,6,2,"501,419","135,727",107,27,0,80,0,0,107,0,0,6,0,1.75,0,27,80,0,0,0,0,
998,1/17/86,99,148,145,SHRDAL,12/31/99,D,0.95,0.67,"862,063","30,638","11,684","861,554",0,"290,259","589,608","154,204",0,"90,509",536,"89,973",0,0,0,"68,620","68,620",0,5,5,1,"81,588","90,509",83,40,0,43,0,0,83,0,0,4,0,1.9,0,26,39,18,0,0,0,
1000,6/23/87,910,181,133,SOFT,12/31/99,A,1.24,3.27,"705,384",0,"1,499","568,693",0,"260,164","161,615","82,090",0,"51,399",748,"50,651","1,926",0,880,"38,918","37,118","1,800",3,8,1,"20,769","54,205",61,15,0,46,0,0,61,0,0,5,0,1.69,2,30,15,13,1,0,0,
1002,6/22/87,231,73,137,SHRDAL,12/31/99,A,1.08,3.03,"2,200,653","139,379","35,210","1,880,210",0,"1,541,212","880,284","371,060",0,"241,555","14,290","227,265",0,0,0,"170,264","170,264",0,1,11,2,"28,706","241,555",176,46,0,130,0,0,176,0,0,9,0,1.55,0,79,97,0,0,0,0,
1003,4/4/86,581,93,140,SOFT,12/31/99,A,1.09,1,"301,920","13,851",826,"263,322",0,"89,736","131,885","42,536",0,"39,950",400,"39,550",0,0,0,"35,330","35,330",0,5,2,0,"139,392","39,950",38,10,20,8,0,0,38,0,0,3,0,1.84,2,12,14,10,0,0,0,
1004,7/27/87,959,319,90,SOFT,12/31/99,F,0.75,0.3,"223,030","9,433","13,602","265,264",0,"207,732","4,322,290","2,213,477","1,422,387","30,248","3,108","27,140",0,0,0,"21,231","19,591","1,640",1,5,1,"29,411","30,248",37,10,0,27,0,0,37,0,0,2,0,0.73,10,27,0,0,0,0,0,
1005,10/31/86,1241,93,140,SHARP,12/31/99,C,0.91,0.29,"261,016",0,441,"287,214",0,"34,451","117,156",0,0,"35,430","1,069","34,361","4,700",0,0,"34,285","29,585","4,700",1,6,1,"19,371","40,130",85,45,0,40,0,0,85,0,0,5,0,0,85,0,0,0,0,0,0,
1006,1/9/89,410,149,156,SOFT,12/31/99,A,1.13,1.77,"1,653,197","74,411","5,457","1,396,926",0,"453,598","511,644","255,942",0,"167,040","3,000","164,040",0,0,0,"149,000","149,000",0,13,3,0,"1,525,035","167,040",148,59,0,89,0,0,148,0,0,7,0,2.39,0,0,95,48,5,0,0,
1007,9/10/87,488,229,15,SOFT,12/31/99,A,1.13,1.9,"1,041,826","26,185","6,641","895,168",0,"275,847","319,248","174,026",0,"106,376","7,048","99,328",0,0,"5,544","84,736","84,736",0,9,3,0,"718,740","111,920",96,24,0,72,0,0,96,0,0,4,0,2,0,8,80,8,0,0,0,
1008,9/2/87,126,229,15,SOFT,12/31/99,B,1,0.28,"1,052,362","32,513","1,650","1,014,107",0,"90,319","519,574","192,602",0,"130,068","10,848","119,220",0,0,0,"90,470","90,470",0,1,7,2,"392,040","130,068",99,25,0,74,0,0,99,0,0,5,0,1.68,0,32,67,0,0,0,0,
1009,10/5/87,742,229,15,SOFT,12/31/99,A,1.25,1.27,"1,128,334",0,"5,565","901,496",0,"183,817","326,904","182,549",0,"108,218","2,773","105,445",0,0,0,"88,542","88,542",0,15,2,0,"2,474,208","108,218",90,23,0,67,0,0,90,0,0,5,0,1.5,0,45,45,0,0,0,0,
1010,12/31/86,1221,229,15,SHARP,12/31/99,B,1.08,0.47,"1,431,062",0,"5,664","1,318,945",0,"154,688","611,381","284,448",0,"211,426","8,596","202,830",0,0,0,"134,084","134,084",0,1,5,2,"102,235","211,426",155,39,0,116,0,0,155,0,0,0,0,1.9,0,25,120,10,0,0,0,
1011,3/20/89,492,229,15,SOFT,12/31/99,D,0.94,0.53,"821,447",0,"2,853","874,581",0,"95,397","280,533","100,953",0,"107,345","2,535","104,810",0,0,"4,970","83,077","83,077",0,6,2,0,"465,613","112,315",90,32,0,58,0,0,90,0,0,5,0,2.03,0,7,73,10,0,0,0,
1013,1/27/89,243,93,140,SHRDAL,12/31/99,A,1.03,5.75,"1,439,191","90,053","17,986","1,292,228",0,"896,247","371,343","215,472",0,"166,154","3,973","162,181",0,0,0,"141,876","141,876",0,8,3,0,"250,470","166,154",140,126,0,14,0,0,140,0,0,7,0,2.19,0,18,88,23,11,0,0,
1038,3/30/88,84,229,77,SOFT,12/31/99,F,0.67,0.19,"622,720","34,755","2,237","873,729",0,"142,835","1,097,976","354,630",0,"105,125","2,390","102,735",0,0,0,"91,267","91,267",0,5,2,0,"430,000","105,125",95,33,0,62,0,0,95,0,0,8,0,2.35,0,0,70,17,8,0,0,
1040,7/6/89,442,224,93,SOFT,12/31/99,A,1.06,3.54,"1,655,406","159,595","15,636","1,401,049",0,"535,499","380,060","228,757",0,"157,855",0,"157,855",0,"2,466",0,"110,478","110,478",0,2,5,2,"87,120","160,321",121,30,0,91,0,0,121,0,0,8,0,1.83,0,30,81,10,0,0,0,
1042,8/12/88,427,89,121,SOFT,12/31/99,F,0.84,0.16,"996,999","23,076","1,486","1,160,449",0,"146,764","1,315,967","407,595",0,"102,488","3,724","98,764","10,052","8,646",0,"84,807","75,227","9,580",2,5,1,"74,376","121,186",77,20,0,57,0,0,77,0,0,4,0,2.18,0,7,56,7,7,0,0,
1044,3/19/90,915,149,60,SOFT,12/31/99,A,1.08,4.43,"864,759","28,900","8,609","768,878",0,"603,714","205,904","69,720",0,"88,842","1,253","87,589",0,"23,060",0,"65,298","65,298",0,1,5,2,"37,000","111,902",84,28,27,29,0,0,84,0,0,5,0,1.46,15,29,26,14,0,0,0,
1046,3/2/90,489,93,140,SOFT,12/31/99,A,0.97,4.07,"555,592","22,356","20,672","526,578",0,"483,729","163,864","45,156",0,"57,860",960,"56,900",0,0,0,"53,587","53,587",0,10,2,0,"392,040","57,860",60,22,15,23,0,0,60,0,0,3,0,2,0,12,36,12,0,0,0,
1047,4/5/89,737,97,67,SHARP,12/31/99,A,1.07,2.32,"575,766","75,670","4,317","463,316",0,"244,051","145,295","40,273",0,"70,678","2,000","68,678",0,0,0,"61,390","61,390",0,6,3,0,"599,812","70,678",60,21,0,39,0,0,60,0,0,3,0,2,0,12,36,12,0,0,0,
1048,12/29/89,1035,149,156,SHARP,12/31/99,D,0.76,0.83,"375,551",0,"7,923","485,905",0,"373,055","511,924","62,616",0,"72,844",0,"72,844",0,0,0,"56,123","56,123",0,10,4,1,"64,226","72,844",56,25,22,9,0,0,56,0,0,2,0,2.34,1,4,26,25,0,0,0,
1049,10/11/90,1086,149,33,SOFT,12/31/99,D,0.95,0.46,"235,009",0,"5,898","242,002",0,"118,509","284,512","25,072",0,"42,774",0,"42,774",0,0,0,"32,387","32,387",0,2,3,0,"35,542","42,774",31,16,0,15,0,0,31,0,0,0,0,2.1,0,0,28,3,0,0,0,
1050,7/10/90,924,149,4,SOFT,12/31/99,F,0.71,0.65,"602,049","43,489","12,785","763,671",0,"671,902","1,175,536","141,596",0,"87,368",253,"87,115","3,700","3,000",0,"75,734","72,034","3,700",2,4,0,"54,561","94,068",74,37,12,25,0,0,74,0,0,3,0,2.05,0,10,50,14,0,0,0,
1051,10/14/88,87,214,47,SOFT,12/31/99,A,1.06,5.38,"1,059,479","87,163","3,182","915,346",0,"932,197","343,221","169,836",0,"112,431","3,300","109,131",0,0,0,"100,334","100,334",0,15,3,0,"435,600","112,431",91,23,0,68,0,0,91,0,0,5,0,2.33,0,6,58,18,9,0,0,
1052,4/20/90,1077,149,54,SOFT,12/31/99,A,1,3.13,"537,278",0,"14,640","520,827",0,"396,539","230,825","54,086","50,000","71,480",0,"71,480",0,0,0,"65,541","65,541",0,21,3,0,"206,000","71,480",60,53,0,7,0,0,60,0,0,3,0,2.65,0,0,27,27,6,0,0,
1054,4/20/90,924,149,35,SOFT,12/31/99,D,0.95,0.8,"545,738","46,123","10,955","514,307",0,"307,407","551,998",0,"166,914","68,160","2,543","65,617","3,600","1,023",0,"53,128","49,528","3,600",4,4,1,"36,083","72,783",54,27,14,13,0,0,54,0,0,2,0,2.3,2,5,25,19,3,0,0,
1056,2/17/93,1081,507,146,MISC,12/31/99,A,1.35,5.65,"164,164","12,268","7,582","106,632",0,"271,342","59,692","11,659",0,"63,026","2,000","61,026",0,"4,476",0,"64,480","64,480",0,19,3,0,0,"67,502",45,28,17,0,0,0,45,0,0,2,0,2.6,0,0,18,27,0,0,0,
1057,9/8/89,635,83,122,SOFT,12/31/99,D,0.88,0.39,"1,363,367","20,440","17,871","1,506,475",0,"296,078","1,028,165","261,748",0,"247,019",0,"247,019",0,0,0,"228,432","228,432",0,28,2,0,0,"247,019",286,213,73,0,0,0,286,0,0,0,0,2.41,0,0,170,116,0,0,0,
1058,6/30/92,891,149,156,S8LMSA,12/31/99,A,1.47,1.6,"3,694,835","300,063","44,769","2,272,282",0,"1,414,828","1,991,483","946,742","161,500",0,0,0,0,0,0,"396,984","360,970","36,014",25,4,4,0,"437,092",500,485,15,0,0,0,500,0,0,25,0,2.24,0,144,159,132,65,0,0,
1059,7/20/90,83,229,15,SOFT,12/31/99,A,1.17,3.8,"1,217,068",0,"37,909","1,004,403",0,"818,380","291,421","76,133",0,"28,995",250,"28,745",0,0,640,"24,756","24,756",0,5,3,0,"28,266","29,635",170,43,0,127,0,0,170,0,0,9,0,1.53,0,80,90,0,0,0,0,
1061,11/7/90,1273,319,86,RDAL,12/31/99,F,0.74,0.62,"769,970","57,964","3,053","964,308",0,"773,567","11,389,947","10,137,406",0,"132,390","1,222","131,168",0,"5,016",0,"98,811","98,811",0,2,4,1,0,"137,406",96,24,0,72,0,0,96,0,0,5,0,1.78,8,15,63,10,0,0,0,
1062,1/2/92,627,158,98,TCRED9,12/31/99,B,1.39,0.79,"717,501",0,"9,142","511,356",0,"299,584","469,709","90,497",0,"81,372",0,"81,372",0,0,0,"63,532","63,532",0,1,4,1,0,"81,372",59,21,0,38,0,0,59,0,0,3,0,1.86,0,14,39,6,0,0,0,
1065,5/15/92,1155,149,156,TCRED9,12/31/99,B,1.39,0.66,"660,380","95,319","5,294","401,936",0,"101,119","199,633","45,318",0,"124,918","21,093","103,825",0,0,"14,400","82,732","82,732",0,1,6,2,"103,825","139,318",92,92,0,0,0,0,92,0,0,5,0,1.86,0,13,79,0,0,0,0,
1068,10/22/93,885,175,10,S8NCON,12/31/99,A,1.19,4.67,"610,686","49,501","6,209","466,776",0,"688,553","208,676","58,418","2,693","106,161",0,"106,161","3,476",0,0,"87,515","84,740","2,775",1,10,2,0,"109,637",88,60,0,28,0,0,88,0,0,5,0,2.42,0,14,32,33,9,0,0,
1071,2/2/95,562,149,70,S8NCON,12/31/99,A,1.27,3.7,"672,098",0,"9,834","521,938",0,"738,071","1,044,683","77,008","767,992","88,180",0,"88,180",0,0,0,"70,195","70,195",0,9,3,1,0,"88,180",77,39,7,31,0,0,77,0,0,5,0,2.05,0,15,43,19,0,0,0,
1072,7/14/94,240,176,17,INTERN,12/31/99,A,1.31,4.61,"49,024",0,"5,429","33,240",0,"155,174","40,796","7,146",0,"31,792","3,920","27,872",0,0,0,"29,544","29,544",0,1,3,0,"37,912","31,792",38,19,0,19,0,0,38,0,0,0,0,1.87,0,10,23,5,0,0,0,
1080,12/29/94,332,149,6,S8SUBR,12/31/99,A,1.47,1.64,"496,982",0,"13,728","329,430",0,"344,262","313,245","78,046","24,683","574,992",0,"574,992",0,0,0,"152,686","152,686",0,10,2,0,0,"574,992",170,132,38,0,0,0,170,0,0,0,0,2.07,0,20,118,32,0,0,0,
1081,12/29/94,332,149,6,S8SUBR,12/31/99,A,2.12,6.06,"449,749","74,429",0,"177,077",0,"680,683","136,805","24,466",0,"313,632",0,"313,632",0,0,0,"84,478","84,478",0,7,2,0,0,"313,632",94,76,18,0,0,0,94,0,0,0,0,2.04,0,8,74,12,0,0,0,
1096,12/1/97,1002,494,147,S8LMSA,12/31/99,A,2.32,2.26,"1,138,236",0,"20,358","482,655",0,"1,621,858","2,808,970","57,017","2,034,026","18,000",0,"18,000","1,000",0,0,0,0,0,17,3,0,0,"19,000",227,227,0,0,0,0,227,0,0,11,0,1.88,0,92,87,32,16,0,0,
1133,6/21/96,172,277,110,INTERN,12/31/99,A,1.37,5.63,"2,081,182","171,009","4,360","1,389,095",0,"1,384,945","246,023",0,0,"221,872",0,"221,872",0,0,0,"220,752","220,752",0,16,3,0,0,"221,872",358,72,0,286,0,0,358,0,0,0,0,1.51,0,177,181,0,0,0,0,
1141,12/1/98,980,149,149,S8SUBR,12/31/99,D,0,0.36,"320,010",0,0,0,0,"1,173,104","3,328,401","43,377",0,"225,480","15,580","209,900","4,040",,,"210,140","206,100","4,040",11,4,0,"324,183","229,520",202,150,0,52,0,0,202,0,0,4,0,2.93,0,23,42,80,41,16,0,
1143,3/10/98,112,238,126,ELDER,12/31/99,A,1.03,1.13,"321,293",0,"29,793","281,745",0,"863,559","5,064,448","4,300,845",0,"60,003",0,"60,003",0,0,0,"31,801","31,801",0,1,4,3,0,"60,003",90,45,0,45,0,90,0,0,0,4,0,0.26,67,23,0,0,0,0,0,
1153,8/19/98,143,122,50,S8NCON,12/31/99,A,3.45,3.74,"790,229","137,605","18,916","183,443",0,"547,069","210,255","63,887",0,"20,000","20,000",,,,,,,,8,,,,"20,000",157,156,0,1,0,117,40,0,0,14,0,1.61,0,83,52,22,0,0,0,
1159,9/25/98,414,316,129,INTERN,12/31/99,A,1.7,10.06,"878,070",0,0,"516,221",0,"2,629,572","309,823","39,068","9,428","50,000",,"50,000",,,,0,,,,,,,"50,000",207,41,0,166,0,0,207,0,0,2,0,2.36,0,40,83,54,30,0,0,
1161,8/31/99,70,320,138,S8LMSA,12/31/99,A,1.41,11.06,"233,032",0,"58,088","124,346",0,"2,654,994","380,235","140,130",0,"193,000",,"193,000",,,,,,,31,2,0,,"193,000",190,128,62,0,0,0,190,0,0,3,0,1.97,0,48,100,42,0,0,0,
1164,12/31/99,62,229,15,S8LMSA,12/31/99,A,0.52,7.67,"113,311",0,907,"215,190",0,"2,237,070","381,359","89,657",0,"113,436",,"113,436",,,,0,,,6,3,0,,"113,436",120,75,45,0,0,0,120,0,0,2,0,2.3,0,24,48,36,12,0,0,
1165,7/29/99,841,319,65,TCRED4,12/31/99,A,2.78,3.41,"699,808",0,"1,843","250,634",0,"2,798,953","1,586,991","66,955","700,000","95,040","95,040",,,,,,,,1,11,2,,"95,040",151,121,0,30,0,0,151,0,0,8,0,1,0,151,0,0,0,0,0,
715,6/13/74,856,147,154,SEC236,6/30/00,C,0.51,2.93,"171,304","74,407","5,096","147,039","32,452","110,849","75,928","38,100",0,"48,900","3,179","45,721",0,0,"3,228","33,480","33,480",0,1,4,1,"26,458","52,128",59,29,30,0,0,59,0,0,0,15,0,1.1,0,53,6,0,0,0,0,
1067,3/24/93,900,243,64,S8SUBR,6/30/00,A,1.53,27.79,"101,657",0,"2,185","64,822",0,"124,917","14,967","10,472",0,"8,996",0,"8,996",0,0,0,"8,996","8,996",0,2,4,0,0,"8,996",26,24,0,2,0,0,26,0,0,4,0,0,26,0,0,0,0,0,0,
1077,12/11/95,23,36,59,INTERN,6/30/00,A,1.87,10.66,"101,937",0,"2,039","53,493",0,"218,703","30,004","9,494",0,"30,900",0,"30,900",0,0,0,"27,504","27,504",0,5,3,0,0,"30,900",32,7,5,20,0,0,32,0,0,2,0,2,0,0,32,0,0,0,0,
